,Entity,Code,Year,Wheat yield
7768,Sudan (former),,2001,2.5225
7769,Sudan (former),,2002,2.1385
7770,Sudan (former),,2003,1.9645
7771,Sudan (former),,2004,2.4167
7772,Sudan (former),,2005,2.4615
7773,Sudan (former),,2006,3.832
7774,Sudan (former),,2007,2.8258
7775,Sudan (former),,2008,1.9458
7776,Sudan (former),,2009,1.6042
7777,Sudan (former),,2010,1.7935
7778,Sudan (former),,2011,1.5982
7779,Sweden,SWE,1961,3.2626998
7780,Sweden,SWE,1962,3.0609
7781,Sweden,SWE,1963,3.0168998
7782,Sweden,SWE,1964,4.1053
7783,Sweden,SWE,1965,3.75
7784,Sweden,SWE,1966,3.0372
7785,Sweden,SWE,1967,4.4456997
7786,Sweden,SWE,1968,4.3271
7787,Sweden,SWE,1969,3.4542
7788,Sweden,SWE,1970,3.6341
7789,Sweden,SWE,1971,4.0534
7790,Sweden,SWE,1972,4.2162
7791,Sweden,SWE,1973,4.5176
7792,Sweden,SWE,1974,5.3041
7793,Sweden,SWE,1975,4.8313
7794,Sweden,SWE,1976,4.4667997
7795,Sweden,SWE,1977,4.0702
7796,Sweden,SWE,1978,4.4891
7797,Sweden,SWE,1979,4.1256
7798,Sweden,SWE,1980,4.1454997
7799,Sweden,SWE,1981,4.7707
7800,Sweden,SWE,1982,5.2611
7801,Sweden,SWE,1983,5.1285996
7802,Sweden,SWE,1984,5.6337
7803,Sweden,SWE,1985,4.8303
7804,Sweden,SWE,1986,5.5660996
7805,Sweden,SWE,1987,4.7913
7806,Sweden,SWE,1988,5.1762
7807,Sweden,SWE,1989,6.194
7808,Sweden,SWE,1990,6.4494
7809,Sweden,SWE,1991,5.8591
7810,Sweden,SWE,1992,5.3248997
7811,Sweden,SWE,1993,5.8992996
7812,Sweden,SWE,1994,5.3403
7813,Sweden,SWE,1995,5.9441
7814,Sweden,SWE,1996,6.0597
7815,Sweden,SWE,1997,5.9742
7816,Sweden,SWE,1998,5.6493998
7817,Sweden,SWE,1999,6.0235996
7818,Sweden,SWE,2000,5.9066
7819,Sweden,SWE,2001,5.9412
7820,Sweden,SWE,2002,6.1486998
7821,Sweden,SWE,2003,5.4849
7822,Sweden,SWE,2004,5.9797997
7823,Sweden,SWE,2005,6.3334
7824,Sweden,SWE,2006,5.4627
7825,Sweden,SWE,2007,6.2570996
7826,Sweden,SWE,2008,6.1087
7827,Sweden,SWE,2009,6.0776
7828,Sweden,SWE,2010,5.3966
7829,Sweden,SWE,2011,5.3785996
7830,Sweden,SWE,2012,6.2379
7831,Sweden,SWE,2013,5.7792
7832,Sweden,SWE,2014,6.8059998
7833,Sweden,SWE,2015,7.2131996
7834,Sweden,SWE,2016,6.3203998
7835,Sweden,SWE,2017,6.9891
7836,Sweden,SWE,2018,4.3498
7837,Sweden,SWE,2019,7.4055
7838,Sweden,SWE,2020,7.1561
7839,Sweden,SWE,2021,6.3194
7840,Switzerland,CHE,1961,2.7134
7841,Switzerland,CHE,1962,3.8648
7842,Switzerland,CHE,1963,2.8725
7843,Switzerland,CHE,1964,3.6434999
7844,Switzerland,CHE,1965,3.2266998
7845,Switzerland,CHE,1966,3.2280998
7846,Switzerland,CHE,1967,4.0257
7847,Switzerland,CHE,1968,3.8521
7848,Switzerland,CHE,1969,3.526
7849,Switzerland,CHE,1970,3.5663998
7850,Switzerland,CHE,1971,3.9819
7851,Switzerland,CHE,1972,4.2021
7852,Switzerland,CHE,1973,3.7851999
7853,Switzerland,CHE,1974,4.6370997
7854,Switzerland,CHE,1975,3.9592998
7855,Switzerland,CHE,1976,4.3917
7856,Switzerland,CHE,1977,3.6211998
7857,Switzerland,CHE,1978,4.5892
7858,Switzerland,CHE,1979,4.914
7859,Switzerland,CHE,1980,4.3628
7860,Switzerland,CHE,1981,4.703
7861,Switzerland,CHE,1982,4.9157
7862,Switzerland,CHE,1983,4.8924
7863,Switzerland,CHE,1984,6.2623
7864,Switzerland,CHE,1985,5.6688
7865,Switzerland,CHE,1986,5.098
7866,Switzerland,CHE,1987,4.8457
7867,Switzerland,CHE,1988,6.0181
7868,Switzerland,CHE,1989,6.5734997
7869,Switzerland,CHE,1990,5.6376
7870,Switzerland,CHE,1991,5.9470997
7871,Switzerland,CHE,1992,5.5113997
7872,Switzerland,CHE,1993,5.9382
7873,Switzerland,CHE,1994,5.4925
7874,Switzerland,CHE,1995,5.9797997
7875,Switzerland,CHE,1996,6.6148996
7876,Switzerland,CHE,1997,5.9786997
7877,Switzerland,CHE,1998,6.1811
7878,Switzerland,CHE,1999,5.2609
7879,Switzerland,CHE,2000,5.9477
7880,Switzerland,CHE,2001,5.5116
7881,Switzerland,CHE,2002,5.634
7882,Switzerland,CHE,2003,5.055
7883,Switzerland,CHE,2004,6.1176996
7884,Switzerland,CHE,2005,5.7316
7885,Switzerland,CHE,2006,5.8129997
7886,Switzerland,CHE,2007,5.9803
7887,Switzerland,CHE,2008,6.0014
7888,Switzerland,CHE,2009,6.0214
7889,Switzerland,CHE,2010,5.749
7890,Switzerland,CHE,2011,6.2952
7891,Switzerland,CHE,2012,5.7763
7892,Switzerland,CHE,2013,5.3834
7893,Switzerland,CHE,2014,6.3489
7894,Switzerland,CHE,2015,5.9881997
7895,Switzerland,CHE,2016,4.3705
7896,Switzerland,CHE,2017,6.094
7897,Switzerland,CHE,2018,5.8301
7898,Switzerland,CHE,2019,5.7514
7899,Switzerland,CHE,2020,6.2186
7900,Switzerland,CHE,2021,5.1077
7901,Syria,SYR,1961,0.5754
7902,Syria,SYR,1962,0.96959996
7903,Syria,SYR,1963,0.7632
7904,Syria,SYR,1964,0.74539995
7905,Syria,SYR,1965,0.85999995
7906,Syria,SYR,1966,0.65529996
7907,Syria,SYR,1967,0.8734
7908,Syria,SYR,1968,0.6734
7909,Syria,SYR,1969,0.8218
7910,Syria,SYR,1970,0.46589997
7911,Syria,SYR,1971,0.6759
7912,Syria,SYR,1972,1.3353
7913,Syria,SYR,1973,0.4021
7914,Syria,SYR,1974,1.0603
7915,Syria,SYR,1975,0.91599995
7916,Syria,SYR,1976,1.1257
7917,Syria,SYR,1977,0.79679996
7918,Syria,SYR,1978,1.0612999
7919,Syria,SYR,1979,0.9134
7920,Syria,SYR,1980,1.536
7921,Syria,SYR,1981,1.6629
7922,Syria,SYR,1982,1.2734
7923,Syria,SYR,1983,1.2493
7924,Syria,SYR,1984,0.9643
7925,Syria,SYR,1985,1.3548
7926,Syria,SYR,1986,1.7932999
7927,Syria,SYR,1987,1.4001
7928,Syria,SYR,1988,1.8778
7929,Syria,SYR,1989,0.8232
7930,Syria,SYR,1990,1.5436
7931,Syria,SYR,1991,1.6863999
7932,Syria,SYR,1992,2.2056
7933,Syria,SYR,1993,2.6181998
7934,Syria,SYR,1994,2.3838
7935,Syria,SYR,1995,2.5456998
7936,Syria,SYR,1996,2.52
7937,Syria,SYR,1997,1.7213999
7938,Syria,SYR,1998,2.3885
7939,Syria,SYR,1999,1.6789999
7940,Syria,SYR,2000,1.8498
7941,Syria,SYR,2001,2.8178
7942,Syria,SYR,2002,2.8436
7943,Syria,SYR,2003,2.7354999
7944,Syria,SYR,2004,2.4778
7945,Syria,SYR,2005,2.4522998
7946,Syria,SYR,2006,2.7598999
7947,Syria,SYR,2007,2.4231
7948,Syria,SYR,2008,1.4397
7949,Syria,SYR,2009,2.5753999
7950,Syria,SYR,2010,1.928
7951,Syria,SYR,2011,2.5365999
7952,Syria,SYR,2012,2.2517
7953,Syria,SYR,2013,2.3158
7954,Syria,SYR,2014,1.5718
7955,Syria,SYR,2015,2.3385
7956,Syria,SYR,2016,1.4298999
7957,Syria,SYR,2017,1.5819
7958,Syria,SYR,2018,1.115
7959,Syria,SYR,2019,2.2927
7960,Syria,SYR,2020,2.1090999
7961,Syria,SYR,2021,1.2454
7962,Taiwan,TWN,1961,2.0335
7963,Taiwan,TWN,1962,2.0674999
7964,Taiwan,TWN,1963,1.1349
7965,Taiwan,TWN,1964,2.0722
7966,Taiwan,TWN,1965,2.1128
7967,Taiwan,TWN,1966,1.9650999
7968,Taiwan,TWN,1967,2.0068998
7969,Taiwan,TWN,1968,2.2185
7970,Taiwan,TWN,1969,2.1352
7971,Taiwan,TWN,1970,1.8292999
7972,Taiwan,TWN,1971,2.2645
7973,Taiwan,TWN,1972,2.3006
7974,Taiwan,TWN,1973,2.386
7975,Taiwan,TWN,1974,2.4276
7976,Taiwan,TWN,1975,2.3990998
7977,Taiwan,TWN,1976,2.4382
7978,Taiwan,TWN,1977,2.3065
7979,Taiwan,TWN,1978,2.0808
7980,Taiwan,TWN,1979,2.5802999
7981,Taiwan,TWN,1980,2.4968998
7982,Taiwan,TWN,1981,2.6595
7983,Taiwan,TWN,1982,2.2956
7984,Taiwan,TWN,1983,1.2681999
7985,Taiwan,TWN,1984,2.3206
7986,Taiwan,TWN,1985,2.018
7987,Taiwan,TWN,1986,3.2566
7988,Taiwan,TWN,1987,3.6506
7989,Taiwan,TWN,1988,3.4384
7990,Taiwan,TWN,1989,3.5377998
7991,Taiwan,TWN,1990,2.7022998
7992,Taiwan,TWN,1991,3.0091999
7993,Taiwan,TWN,1992,3.0856
7994,Taiwan,TWN,1993,3.4901
7995,Taiwan,TWN,1994,3.2503998
7996,Taiwan,TWN,1995,3.3681
7997,Taiwan,TWN,1996,3.386
7998,Taiwan,TWN,1997,4.25
7999,Taiwan,TWN,1998,2.4443998
8000,Taiwan,TWN,1999,4.6316
8001,Taiwan,TWN,2000,3.5277998
8002,Taiwan,TWN,2001,3.4412
8003,Taiwan,TWN,2002,3.6388998
8004,Taiwan,TWN,2003,3.52
8005,Taiwan,TWN,2004,3.2161999
8006,Taiwan,TWN,2005,3.1613
8007,Taiwan,TWN,2006,4.0448
8008,Taiwan,TWN,2007,4.2286
8009,Taiwan,TWN,2008,4.4242
8010,Taiwan,TWN,2009,4.4937997
8011,Taiwan,TWN,2010,2.7252998
8012,Taiwan,TWN,2011,2.1629999
8013,Taiwan,TWN,2012,3.3442
8014,Taiwan,TWN,2013,1.9889
8015,Taiwan,TWN,2014,3.0832999
8016,Taiwan,TWN,2015,2.3539999
8017,Taiwan,TWN,2016,1.5514
8018,Taiwan,TWN,2017,2.2487
8019,Taiwan,TWN,2018,2.4085
8020,Taiwan,TWN,2019,1.8871
8021,Taiwan,TWN,2020,2.0
8022,Taiwan,TWN,2021,2.0
8023,Tajikistan,TJK,1992,0.9073
8024,Tajikistan,TJK,1993,0.8513
8025,Tajikistan,TJK,1994,0.8409
8026,Tajikistan,TJK,1995,0.8882
8027,Tajikistan,TJK,1996,0.8566
8028,Tajikistan,TJK,1997,1.2687
8029,Tajikistan,TJK,1998,1.1448
8030,Tajikistan,TJK,1999,1.1486
8031,Tajikistan,TJK,2000,1.1839
8032,Tajikistan,TJK,2001,1.3097999
8033,Tajikistan,TJK,2002,1.7897999
8034,Tajikistan,TJK,2003,1.9715999
8035,Tajikistan,TJK,2004,1.9897
8036,Tajikistan,TJK,2005,1.9603
8037,Tajikistan,TJK,2006,1.9966999
8038,Tajikistan,TJK,2007,2.35
8039,Tajikistan,TJK,2008,1.9865999
8040,Tajikistan,TJK,2009,3.0342999
8041,Tajikistan,TJK,2010,3.0159
8042,Tajikistan,TJK,2011,2.3358998
8043,Tajikistan,TJK,2012,2.6757998
8044,Tajikistan,TJK,2013,2.9735
8045,Tajikistan,TJK,2014,2.968
8046,Tajikistan,TJK,2015,3.0319998
8047,Tajikistan,TJK,2016,3.0828
8048,Tajikistan,TJK,2017,3.1471
8049,Tajikistan,TJK,2018,3.0483
8050,Tajikistan,TJK,2019,3.1704998
8051,Tajikistan,TJK,2020,3.152
8052,Tajikistan,TJK,2021,3.1009998
8053,Tanzania,TZA,1961,0.7625
8054,Tanzania,TZA,1962,0.9766
8055,Tanzania,TZA,1963,1.1143
8056,Tanzania,TZA,1964,1.084
8057,Tanzania,TZA,1965,1.0006
8058,Tanzania,TZA,1966,1.1256
8059,Tanzania,TZA,1967,1.1322
8060,Tanzania,TZA,1968,1.1579
8061,Tanzania,TZA,1969,1.0789
8062,Tanzania,TZA,1970,0.95
8063,Tanzania,TZA,1971,0.7662
8064,Tanzania,TZA,1972,0.96379995
8065,Tanzania,TZA,1973,1.5351
8066,Tanzania,TZA,1974,1.7825999
8067,Tanzania,TZA,1975,1.2321
8068,Tanzania,TZA,1976,1.3061
8069,Tanzania,TZA,1977,1.9297999
8070,Tanzania,TZA,1978,1.3462
8071,Tanzania,TZA,1979,1.5963
8072,Tanzania,TZA,1980,1.4063
8073,Tanzania,TZA,1981,1.8627
8074,Tanzania,TZA,1982,1.2789
8075,Tanzania,TZA,1983,1.554
8076,Tanzania,TZA,1984,1.5957999
8077,Tanzania,TZA,1985,1.6961
8078,Tanzania,TZA,1986,1.8137
8079,Tanzania,TZA,1987,1.8227999
8080,Tanzania,TZA,1988,1.4153
8081,Tanzania,TZA,1989,1.6768
8082,Tanzania,TZA,1990,2.0381
8083,Tanzania,TZA,1991,1.67
8084,Tanzania,TZA,1992,1.4555
8085,Tanzania,TZA,1993,1.342
8086,Tanzania,TZA,1994,1.209
8087,Tanzania,TZA,1995,1.3816999
8088,Tanzania,TZA,1996,1.3957
8089,Tanzania,TZA,1997,1.3869
8090,Tanzania,TZA,1998,1.1216999
8091,Tanzania,TZA,1999,1.4362999
8092,Tanzania,TZA,2000,0.4561
8093,Tanzania,TZA,2001,1.7076
8094,Tanzania,TZA,2002,2.5105999
8095,Tanzania,TZA,2003,2.7519999
8096,Tanzania,TZA,2004,1.9488
8097,Tanzania,TZA,2005,2.8838
8098,Tanzania,TZA,2006,2.0667
8099,Tanzania,TZA,2007,1.0986
8100,Tanzania,TZA,2008,1.0045999
8101,Tanzania,TZA,2009,0.5521
8102,Tanzania,TZA,2010,1.1429
8103,Tanzania,TZA,2011,1.0404
8104,Tanzania,TZA,2012,0.99149996
8105,Tanzania,TZA,2013,0.96999997
8106,Tanzania,TZA,2014,1.6573
8107,Tanzania,TZA,2015,0.84679997
8108,Tanzania,TZA,2016,1.1093999
8109,Tanzania,TZA,2017,1.1839
8110,Tanzania,TZA,2018,1.0900999
8111,Tanzania,TZA,2019,1.5029
8112,Tanzania,TZA,2020,1.2879
8113,Tanzania,TZA,2021,1.0
8114,Thailand,THA,1986,1.1932
8115,Thailand,THA,1987,1.25
8116,Thailand,THA,1988,0.5546
8117,Thailand,THA,1989,0.7254
8118,Thailand,THA,1990,0.6107
8119,Thailand,THA,1991,0.4861
8120,Thailand,THA,1992,0.6753
8121,Thailand,THA,1993,0.6167
8122,Thailand,THA,1994,0.7
8123,Thailand,THA,1995,0.6782
8124,Thailand,THA,1996,0.6455
8125,Thailand,THA,1997,0.6852
8126,Thailand,THA,1998,0.68939996
8127,Thailand,THA,1999,0.6931
8128,Thailand,THA,2000,0.6969
8129,Thailand,THA,2001,0.701
8130,Thailand,THA,2002,0.7065
8131,Thailand,THA,2003,0.7388
8132,Thailand,THA,2004,0.75659996
8133,Thailand,THA,2005,0.7757
8134,Thailand,THA,2006,0.79219997
8135,Thailand,THA,2007,0.80829996
8136,Thailand,THA,2008,0.82479995
8137,Thailand,THA,2009,0.8483
8138,Thailand,THA,2010,0.8786
8139,Thailand,THA,2011,0.9134
8140,Thailand,THA,2012,0.8696
8141,Thailand,THA,2013,1.25
8142,Thailand,THA,2014,1.0823
8143,Thailand,THA,2015,1.005
8144,Thailand,THA,2016,1.0363
8145,Thailand,THA,2017,1.0719
8146,Thailand,THA,2018,1.0279
8147,Thailand,THA,2019,1.0619999
8148,Thailand,THA,2020,1.0676
8149,Thailand,THA,2021,1.0591
8150,Tunisia,TUN,1961,0.5471
8151,Tunisia,TUN,1962,0.79999995
8152,Tunisia,TUN,1963,0.79999995
8153,Tunisia,TUN,1964,0.76669997
8154,Tunisia,TUN,1965,0.79999995
8155,Tunisia,TUN,1966,0.8125
8156,Tunisia,TUN,1967,0.7333
8157,Tunisia,TUN,1968,0.79999995
8158,Tunisia,TUN,1969,0.6857
8159,Tunisia,TUN,1970,0.5767
8160,Tunisia,TUN,1971,0.7765
8161,Tunisia,TUN,1972,1.0158
8162,Tunisia,TUN,1973,0.9368
8163,Tunisia,TUN,1974,0.90209997
8164,Tunisia,TUN,1975,0.9842
8165,Tunisia,TUN,1976,0.81
8166,Tunisia,TUN,1977,0.787
8167,Tunisia,TUN,1978,0.7928
8168,Tunisia,TUN,1979,0.6641
8169,Tunisia,TUN,1980,1.0188
8170,Tunisia,TUN,1981,1.2299
8171,Tunisia,TUN,1982,1.2829
8172,Tunisia,TUN,1983,0.6645
8173,Tunisia,TUN,1984,0.79039997
8174,Tunisia,TUN,1985,1.3359
8175,Tunisia,TUN,1986,1.1667
8176,Tunisia,TUN,1987,1.4004999
8177,Tunisia,TUN,1988,1.247
8178,Tunisia,TUN,1989,0.754
8179,Tunisia,TUN,1990,1.2721
8180,Tunisia,TUN,1991,1.7005999
8181,Tunisia,TUN,1992,1.703
8182,Tunisia,TUN,1993,1.37
8183,Tunisia,TUN,1994,1.0694
8184,Tunisia,TUN,1995,1.278
8185,Tunisia,TUN,1996,1.6150999
8186,Tunisia,TUN,1997,1.1061
8187,Tunisia,TUN,1998,1.4247999
8188,Tunisia,TUN,1999,1.4183999
8189,Tunisia,TUN,2000,1.1726999
8190,Tunisia,TUN,2001,2.0
8191,Tunisia,TUN,2002,1.4144
8192,Tunisia,TUN,2003,2.1411998
8193,Tunisia,TUN,2004,1.6633999
8194,Tunisia,TUN,2005,1.6918
8195,Tunisia,TUN,2006,1.4941
8196,Tunisia,TUN,2007,1.8762
8197,Tunisia,TUN,2008,1.7174
8198,Tunisia,TUN,2009,2.1038
8199,Tunisia,TUN,2010,1.8923
8200,Tunisia,TUN,2011,2.0791
8201,Tunisia,TUN,2012,2.0203
8202,Tunisia,TUN,2013,1.4613999
8203,Tunisia,TUN,2014,2.093
8204,Tunisia,TUN,2015,1.3985
8205,Tunisia,TUN,2016,1.8226999
8206,Tunisia,TUN,2017,1.6359999
8207,Tunisia,TUN,2018,1.7344999
8208,Tunisia,TUN,2019,2.2628
8209,Tunisia,TUN,2020,1.7195
8210,Tunisia,TUN,2021,1.9525
8211,Turkey,TUR,1961,0.90929997
8212,Turkey,TUR,1962,1.0818
8213,Turkey,TUR,1963,1.27
8214,Turkey,TUR,1964,1.0538
8215,Turkey,TUR,1965,1.0749
8216,Turkey,TUR,1966,1.204
8217,Turkey,TUR,1967,1.2463
8218,Turkey,TUR,1968,1.1498
8219,Turkey,TUR,1969,1.2292
8220,Turkey,TUR,1970,1.1701
8221,Turkey,TUR,1971,1.5485
8222,Turkey,TUR,1972,1.4096
8223,Turkey,TUR,1973,1.1908
8224,Turkey,TUR,1974,1.2579
8225,Turkey,TUR,1975,1.5931
8226,Turkey,TUR,1976,1.7859
8227,Turkey,TUR,1977,1.7853999
8228,Turkey,TUR,1978,1.8033999
8229,Turkey,TUR,1979,1.8729999
8230,Turkey,TUR,1980,1.8484
8231,Turkey,TUR,1981,1.8356999
8232,Turkey,TUR,1982,1.9424
8233,Turkey,TUR,1983,1.7754999
8234,Turkey,TUR,1984,1.9187
8235,Turkey,TUR,1985,1.8363999
8236,Turkey,TUR,1986,2.0342
8237,Turkey,TUR,1987,2.0334
8238,Turkey,TUR,1988,2.1861
8239,Turkey,TUR,1989,1.7579999
8240,Turkey,TUR,1990,2.1227
8241,Turkey,TUR,1991,2.1288
8242,Turkey,TUR,1992,2.0405
8243,Turkey,TUR,1993,2.1641998
8244,Turkey,TUR,1994,1.7974999
8245,Turkey,TUR,1995,1.9315
8246,Turkey,TUR,1996,1.9851999
8247,Turkey,TUR,1997,2.0174
8248,Turkey,TUR,1998,2.2563999
8249,Turkey,TUR,1999,1.9409
8250,Turkey,TUR,2000,2.2928
8251,Turkey,TUR,2001,2.0765
8252,Turkey,TUR,2002,2.1006
8253,Turkey,TUR,2003,2.0987
8254,Turkey,TUR,2004,2.2658
8255,Turkey,TUR,2005,2.3309
8256,Turkey,TUR,2006,2.3595
8257,Turkey,TUR,2007,2.1675
8258,Turkey,TUR,2008,2.3451
8259,Turkey,TUR,2009,2.5667
8260,Turkey,TUR,2010,2.44
8261,Turkey,TUR,2011,2.7038
8262,Turkey,TUR,2012,2.6722999
8263,Turkey,TUR,2013,2.8451
8264,Turkey,TUR,2014,2.4294
8265,Turkey,TUR,2015,2.8803
8266,Turkey,TUR,2016,2.707
8267,Turkey,TUR,2017,2.806
8268,Turkey,TUR,2018,2.744
8269,Turkey,TUR,2019,2.7811
8270,Turkey,TUR,2020,2.9647
8271,Turkey,TUR,2021,2.6648998
8272,Turkmenistan,TKM,1992,1.9137
8273,Turkmenistan,TKM,1993,1.9576999
8274,Turkmenistan,TKM,1994,2.5763
8275,Turkmenistan,TKM,1995,1.5904
8276,Turkmenistan,TKM,1996,0.7759
8277,Turkmenistan,TKM,1997,1.4252
8278,Turkmenistan,TKM,1998,2.4903998
8279,Turkmenistan,TKM,1999,2.5096998
8280,Turkmenistan,TKM,2000,2.4143
8281,Turkmenistan,TKM,2001,2.5142999
8282,Turkmenistan,TKM,2002,3.1862998
8283,Turkmenistan,TKM,2003,2.9259
8284,Turkmenistan,TKM,2004,3.1706998
8285,Turkmenistan,TKM,2005,3.1489
8286,Turkmenistan,TKM,2006,3.5242999
8287,Turkmenistan,TKM,2007,1.3
8288,Turkmenistan,TKM,2008,1.1
8289,Turkmenistan,TKM,2009,1.5999999
8290,Turkmenistan,TKM,2010,1.6999999
8291,Turkmenistan,TKM,2011,1.3619
8292,Turkmenistan,TKM,2012,1.2563
8293,Turkmenistan,TKM,2013,1.1954
8294,Turkmenistan,TKM,2014,1.2631999
8295,Turkmenistan,TKM,2015,1.2206
8296,Turkmenistan,TKM,2016,1.4756
8297,Turkmenistan,TKM,2017,1.11
8298,Turkmenistan,TKM,2018,1.6035999
8299,Turkmenistan,TKM,2019,2.1726
8300,Turkmenistan,TKM,2020,2.1415
8301,Turkmenistan,TKM,2021,1.9862
8302,USSR,OWID_USS,1961,0.992
8303,USSR,OWID_USS,1962,0.9869
8304,USSR,OWID_USS,1963,0.72279996
8305,USSR,OWID_USS,1964,1.0302
8306,USSR,OWID_USS,1965,0.7992
8307,USSR,OWID_USS,1966,1.3504
8308,USSR,OWID_USS,1967,1.0857999
8309,USSR,OWID_USS,1968,1.3058
8310,USSR,OWID_USS,1969,1.1516
8311,USSR,OWID_USS,1970,1.4372
8312,USSR,OWID_USS,1971,1.4497
8313,USSR,OWID_USS,1972,1.3819
8314,USSR,OWID_USS,1973,1.634
8315,USSR,OWID_USS,1974,1.3218
8316,USSR,OWID_USS,1975,1.0043
8317,USSR,OWID_USS,1976,1.5309
8318,USSR,OWID_USS,1977,1.3972
8319,USSR,OWID_USS,1978,1.8053
8320,USSR,OWID_USS,1979,1.4721
8321,USSR,OWID_USS,1980,1.5052999
8322,USSR,OWID_USS,1981,1.2947
8323,USSR,OWID_USS,1982,1.3924999
8324,USSR,OWID_USS,1983,1.4511
8325,USSR,OWID_USS,1984,1.2722
8326,USSR,OWID_USS,1985,1.4563
8327,USSR,OWID_USS,1986,1.7766999
8328,USSR,OWID_USS,1987,1.6565
8329,USSR,OWID_USS,1988,1.6401999
8330,USSR,OWID_USS,1989,1.8283
8331,USSR,OWID_USS,1990,2.1148
8332,USSR,OWID_USS,1991,1.5692999
8333,Uganda,UGA,1966,2.7315
8334,Uganda,UGA,1967,2.7345998
8335,Uganda,UGA,1968,1.6667
8336,Uganda,UGA,1969,1.6667
8337,Uganda,UGA,1970,1.9799999
8338,Uganda,UGA,1971,1.75
8339,Uganda,UGA,1972,2.3
8340,Uganda,UGA,1973,2.3
8341,Uganda,UGA,1974,2.0
8342,Uganda,UGA,1975,2.3332999
8343,Uganda,UGA,1976,2.4120998
8344,Uganda,UGA,1977,2.0658
8345,Uganda,UGA,1978,2.1060998
8346,Uganda,UGA,1979,1.6667
8347,Uganda,UGA,1980,2.125
8348,Uganda,UGA,1981,2.0
8349,Uganda,UGA,1982,2.0
8350,Uganda,UGA,1983,2.3999999
8351,Uganda,UGA,1984,1.75
8352,Uganda,UGA,1985,2.0
8353,Uganda,UGA,1986,1.5540999
8354,Uganda,UGA,1987,2.1645
8355,Uganda,UGA,1988,2.1667
8356,Uganda,UGA,1989,2.2001998
8357,Uganda,UGA,1990,2.0
8358,Uganda,UGA,1991,1.8
8359,Uganda,UGA,1992,1.76
8360,Uganda,UGA,1993,1.8
8361,Uganda,UGA,1994,1.8
8362,Uganda,UGA,1995,1.8
8363,Uganda,UGA,1996,1.8
8364,Uganda,UGA,1997,1.8
8365,Uganda,UGA,1998,1.8
8366,Uganda,UGA,1999,1.8333
8367,Uganda,UGA,2000,1.7142999
8368,Uganda,UGA,2001,1.75
8369,Uganda,UGA,2002,1.75
8370,Uganda,UGA,2003,1.6667
8371,Uganda,UGA,2004,1.6667
8372,Uganda,UGA,2005,1.6667
8373,Uganda,UGA,2006,1.8
8374,Uganda,UGA,2007,1.7272999
8375,Uganda,UGA,2008,1.7272999
8376,Uganda,UGA,2009,1.6667
8377,Uganda,UGA,2010,1.6667
8378,Uganda,UGA,2011,1.7692
8379,Uganda,UGA,2012,1.4286
8380,Uganda,UGA,2013,1.4286
8381,Uganda,UGA,2014,1.5769
8382,Uganda,UGA,2015,1.5999999
8383,Uganda,UGA,2016,1.581
8384,Uganda,UGA,2017,1.5612999
8385,Uganda,UGA,2018,1.5634999
8386,Uganda,UGA,2019,1.5588
8387,Uganda,UGA,2020,1.5511
8388,Uganda,UGA,2021,1.5433999
8389,Ukraine,UKR,1992,3.0925999
8390,Ukraine,UKR,1993,3.7979999
8391,Ukraine,UKR,1994,3.0744998
8392,Ukraine,UKR,1995,2.9699
8393,Ukraine,UKR,1996,2.2993
8394,Ukraine,UKR,1997,2.8277
8395,Ukraine,UKR,1998,2.6478999
8396,Ukraine,UKR,1999,2.2903
8397,Ukraine,UKR,2000,1.9756
8398,Ukraine,UKR,2001,3.102
8399,Ukraine,UKR,2002,3.0455
8400,Ukraine,UKR,2003,2.9385
8401,Ukraine,UKR,2004,3.1661
8402,Ukraine,UKR,2005,2.8457
8403,Ukraine,UKR,2006,2.5307999
8404,Ukraine,UKR,2007,2.342
8405,Ukraine,UKR,2008,3.6697998
8406,Ukraine,UKR,2009,3.093
8407,Ukraine,UKR,2010,2.6815999
8408,Ukraine,UKR,2011,3.3532999
8409,Ukraine,UKR,2012,2.7998998
8410,Ukraine,UKR,2013,3.3931
8411,Ukraine,UKR,2014,4.0119
8412,Ukraine,UKR,2015,3.8792
8413,Ukraine,UKR,2016,4.2056
8414,Ukraine,UKR,2017,4.1096997
8415,Ukraine,UKR,2018,3.7242
8416,Ukraine,UKR,2019,4.1566
8417,Ukraine,UKR,2020,3.7949998
8418,Ukraine,UKR,2021,4.5332
8419,United Arab Emirates,ARE,1977,1.1667
8420,United Arab Emirates,ARE,1978,1.4667
8421,United Arab Emirates,ARE,1979,2.2429
8422,United Arab Emirates,ARE,1980,2.4096
8423,United Arab Emirates,ARE,1981,2.0187
8424,United Arab Emirates,ARE,1982,2.0
8425,United Arab Emirates,ARE,1983,1.4178
8426,United Arab Emirates,ARE,1984,1.6134
8427,United Arab Emirates,ARE,1985,1.3402
8428,United Arab Emirates,ARE,1986,1.1856999
8429,United Arab Emirates,ARE,1987,1.1063
8430,United Arab Emirates,ARE,1988,0.80829996
8431,United Arab Emirates,ARE,1989,1.9246999
8432,United Arab Emirates,ARE,1990,2.2165
8433,United Arab Emirates,ARE,1991,1.5941
8434,United Arab Emirates,ARE,1992,2.3154
8435,United Arab Emirates,ARE,1993,0.85859996
8436,United Arab Emirates,ARE,1994,1.8554
8437,United Arab Emirates,ARE,1995,1.7419
