,Country Name,Year,Wheat Yield (tonnes/km2)
5542,Spain,2011,3.45
5543,Spain,2012,2.37
5544,Spain,2013,3.64
5545,Spain,2014,2.98
5546,Spain,2015,2.92
5547,Spain,2016,3.49
5548,Spain,2017,2.33
5549,Spain,2018,4.03
5550,Spain,2019,3.15
5551,Spain,2020,4.25
5552,Spain,2021,4.02
5553,Sudan,2012,1.73
5554,Sudan,2013,1.95
5555,Sudan,2014,2.12
5556,Sudan,2015,3.44
5557,Sudan,2016,2.38
5558,Sudan,2017,2.69
5559,Sudan,2018,2.45
5560,Sudan,2019,2.39
5561,Sudan,2020,2.23
5562,Sudan,2021,2.31
5563,Sweden,1961,3.26
5564,Sweden,1962,3.06
5565,Sweden,1963,3.02
5566,Sweden,1964,4.11
5567,Sweden,1965,3.75
5568,Sweden,1966,3.04
5569,Sweden,1967,4.45
5570,Sweden,1968,4.33
5571,Sweden,1969,3.45
5572,Sweden,1970,3.63
5573,Sweden,1971,4.05
5574,Sweden,1972,4.22
5575,Sweden,1973,4.52
5576,Sweden,1974,5.3
5577,Sweden,1975,4.83
5578,Sweden,1976,4.47
5579,Sweden,1977,4.07
5580,Sweden,1978,4.49
5581,Sweden,1979,4.13
5582,Sweden,1980,4.15
5583,Sweden,1981,4.77
5584,Sweden,1982,5.26
5585,Sweden,1983,5.13
5586,Sweden,1984,5.63
5587,Sweden,1985,4.83
5588,Sweden,1986,5.57
5589,Sweden,1987,4.79
5590,Sweden,1988,5.18
5591,Sweden,1989,6.19
5592,Sweden,1990,6.45
5593,Sweden,1991,5.86
5594,Sweden,1992,5.32
5595,Sweden,1993,5.9
5596,Sweden,1994,5.34
5597,Sweden,1995,5.94
5598,Sweden,1996,6.06
5599,Sweden,1997,5.97
5600,Sweden,1998,5.65
5601,Sweden,1999,6.02
5602,Sweden,2000,5.91
5603,Sweden,2001,5.94
5604,Sweden,2002,6.15
5605,Sweden,2003,5.48
5606,Sweden,2004,5.98
5607,Sweden,2005,6.33
5608,Sweden,2006,5.46
5609,Sweden,2007,6.26
5610,Sweden,2008,6.11
5611,Sweden,2009,6.08
5612,Sweden,2010,5.4
5613,Sweden,2011,5.38
5614,Sweden,2012,6.24
5615,Sweden,2013,5.78
5616,Sweden,2014,6.81
5617,Sweden,2015,7.21
5618,Sweden,2016,6.32
5619,Sweden,2017,6.99
5620,Sweden,2018,4.35
5621,Sweden,2019,7.41
5622,Sweden,2020,7.16
5623,Sweden,2021,6.32
5624,Switzerland,1961,2.71
5625,Switzerland,1962,3.86
5626,Switzerland,1963,2.87
5627,Switzerland,1964,3.64
5628,Switzerland,1965,3.23
5629,Switzerland,1966,3.23
5630,Switzerland,1967,4.03
5631,Switzerland,1968,3.85
5632,Switzerland,1969,3.53
5633,Switzerland,1970,3.57
5634,Switzerland,1971,3.98
5635,Switzerland,1972,4.2
5636,Switzerland,1973,3.79
5637,Switzerland,1974,4.64
5638,Switzerland,1975,3.96
5639,Switzerland,1976,4.39
5640,Switzerland,1977,3.62
5641,Switzerland,1978,4.59
5642,Switzerland,1979,4.91
5643,Switzerland,1980,4.36
5644,Switzerland,1981,4.7
5645,Switzerland,1982,4.92
5646,Switzerland,1983,4.89
5647,Switzerland,1984,6.26
5648,Switzerland,1985,5.67
5649,Switzerland,1986,5.1
5650,Switzerland,1987,4.85
5651,Switzerland,1988,6.02
5652,Switzerland,1989,6.57
5653,Switzerland,1990,5.64
5654,Switzerland,1991,5.95
5655,Switzerland,1992,5.51
5656,Switzerland,1993,5.94
5657,Switzerland,1994,5.49
5658,Switzerland,1995,5.98
5659,Switzerland,1996,6.61
5660,Switzerland,1997,5.98
5661,Switzerland,1998,6.18
5662,Switzerland,1999,5.26
5663,Switzerland,2000,5.95
5664,Switzerland,2001,5.51
5665,Switzerland,2002,5.63
5666,Switzerland,2003,5.06
5667,Switzerland,2004,6.12
5668,Switzerland,2005,5.73
5669,Switzerland,2006,5.81
5670,Switzerland,2007,5.98
5671,Switzerland,2008,6.0
5672,Switzerland,2009,6.02
5673,Switzerland,2010,5.75
5674,Switzerland,2011,6.3
5675,Switzerland,2012,5.78
5676,Switzerland,2013,5.38
5677,Switzerland,2014,6.35
5678,Switzerland,2015,5.99
5679,Switzerland,2016,4.37
5680,Switzerland,2017,6.09
5681,Switzerland,2018,5.83
5682,Switzerland,2019,5.75
5683,Switzerland,2020,6.22
5684,Switzerland,2021,5.11
5685,Syria,1961,0.58
5686,Syria,1962,0.97
5687,Syria,1963,0.76
5688,Syria,1964,0.75
5689,Syria,1965,0.86
5690,Syria,1966,0.66
5691,Syria,1967,0.87
5692,Syria,1968,0.67
5693,Syria,1969,0.82
5694,Syria,1970,0.47
5695,Syria,1971,0.68
5696,Syria,1972,1.34
5697,Syria,1973,0.4
5698,Syria,1974,1.06
5699,Syria,1975,0.92
5700,Syria,1976,1.13
5701,Syria,1977,0.8
5702,Syria,1978,1.06
5703,Syria,1979,0.91
5704,Syria,1980,1.54
5705,Syria,1981,1.66
5706,Syria,1982,1.27
5707,Syria,1983,1.25
5708,Syria,1984,0.96
5709,Syria,1985,1.35
5710,Syria,1986,1.79
5711,Syria,1987,1.4
5712,Syria,1988,1.88
5713,Syria,1989,0.82
5714,Syria,1990,1.54
5715,Syria,1991,1.69
5716,Syria,1992,2.21
5717,Syria,1993,2.62
5718,Syria,1994,2.38
5719,Syria,1995,2.55
5720,Syria,1996,2.52
5721,Syria,1997,1.72
5722,Syria,1998,2.39
5723,Syria,1999,1.68
5724,Syria,2000,1.85
5725,Syria,2001,2.82
5726,Syria,2002,2.84
5727,Syria,2003,2.74
5728,Syria,2004,2.48
5729,Syria,2005,2.45
5730,Syria,2006,2.76
5731,Syria,2007,2.42
5732,Syria,2008,1.44
5733,Syria,2009,2.58
5734,Syria,2010,1.93
5735,Syria,2011,2.54
5736,Syria,2012,2.25
5737,Syria,2013,2.32
5738,Syria,2014,1.57
5739,Syria,2015,2.34
5740,Syria,2016,1.43
5741,Syria,2017,1.58
5742,Syria,2018,1.12
5743,Syria,2019,2.29
5744,Syria,2020,2.11
5745,Syria,2021,1.25
5746,Taiwan,1961,2.03
5747,Taiwan,1962,2.07
5748,Taiwan,1963,1.13
5749,Taiwan,1964,2.07
5750,Taiwan,1965,2.11
5751,Taiwan,1966,1.97
5752,Taiwan,1967,2.01
5753,Taiwan,1968,2.22
5754,Taiwan,1969,2.14
5755,Taiwan,1970,1.83
5756,Taiwan,1971,2.26
5757,Taiwan,1972,2.3
5758,Taiwan,1973,2.39
5759,Taiwan,1974,2.43
5760,Taiwan,1975,2.4
5761,Taiwan,1976,2.44
5762,Taiwan,1977,2.31
5763,Taiwan,1978,2.08
5764,Taiwan,1979,2.58
5765,Taiwan,1980,2.5
5766,Taiwan,1981,2.66
5767,Taiwan,1982,2.3
5768,Taiwan,1983,1.27
5769,Taiwan,1984,2.32
5770,Taiwan,1985,2.02
5771,Taiwan,1986,3.26
5772,Taiwan,1987,3.65
5773,Taiwan,1988,3.44
5774,Taiwan,1989,3.54
5775,Taiwan,1990,2.7
5776,Taiwan,1991,3.01
5777,Taiwan,1992,3.09
5778,Taiwan,1993,3.49
5779,Taiwan,1994,3.25
5780,Taiwan,1995,3.37
5781,Taiwan,1996,3.39
5782,Taiwan,1997,4.25
5783,Taiwan,1998,2.44
5784,Taiwan,1999,4.63
5785,Taiwan,2000,3.53
5786,Taiwan,2001,3.44
5787,Taiwan,2002,3.64
5788,Taiwan,2003,3.52
5789,Taiwan,2004,3.22
5790,Taiwan,2005,3.16
5791,Taiwan,2006,4.04
5792,Taiwan,2007,4.23
5793,Taiwan,2008,4.42
5794,Taiwan,2009,4.49
5795,Taiwan,2010,2.73
5796,Taiwan,2011,2.16
5797,Taiwan,2012,3.34
5798,Taiwan,2013,1.99
5799,Taiwan,2014,3.08
5800,Taiwan,2015,2.35
5801,Taiwan,2016,1.55
5802,Taiwan,2017,2.25
5803,Taiwan,2018,2.41
5804,Taiwan,2019,1.89
5805,Taiwan,2020,2.0
5806,Taiwan,2021,2.0
5807,Tajikistan,1992,0.91
5808,Tajikistan,1993,0.85
5809,Tajikistan,1994,0.84
5810,Tajikistan,1995,0.89
5811,Tajikistan,1996,0.86
5812,Tajikistan,1997,1.27
5813,Tajikistan,1998,1.14
5814,Tajikistan,1999,1.15
5815,Tajikistan,2000,1.18
5816,Tajikistan,2001,1.31
5817,Tajikistan,2002,1.79
5818,Tajikistan,2003,1.97
5819,Tajikistan,2004,1.99
5820,Tajikistan,2005,1.96
5821,Tajikistan,2006,2.0
5822,Tajikistan,2007,2.35
5823,Tajikistan,2008,1.99
5824,Tajikistan,2009,3.03
5825,Tajikistan,2010,3.02
5826,Tajikistan,2011,2.34
5827,Tajikistan,2012,2.68
5828,Tajikistan,2013,2.97
5829,Tajikistan,2014,2.97
5830,Tajikistan,2015,3.03
5831,Tajikistan,2016,3.08
5832,Tajikistan,2017,3.15
5833,Tajikistan,2018,3.05
5834,Tajikistan,2019,3.17
5835,Tajikistan,2020,3.15
5836,Tajikistan,2021,3.1
5837,Tanzania,1961,0.76
5838,Tanzania,1962,0.98
5839,Tanzania,1963,1.11
5840,Tanzania,1964,1.08
5841,Tanzania,1965,1.0
5842,Tanzania,1966,1.13
5843,Tanzania,1967,1.13
5844,Tanzania,1968,1.16
5845,Tanzania,1969,1.08
5846,Tanzania,1970,0.95
5847,Tanzania,1971,0.77
5848,Tanzania,1972,0.96
5849,Tanzania,1973,1.54
5850,Tanzania,1974,1.78
5851,Tanzania,1975,1.23
5852,Tanzania,1976,1.31
5853,Tanzania,1977,1.93
5854,Tanzania,1978,1.35
5855,Tanzania,1979,1.6
5856,Tanzania,1980,1.41
5857,Tanzania,1981,1.86
5858,Tanzania,1982,1.28
5859,Tanzania,1983,1.55
5860,Tanzania,1984,1.6
5861,Tanzania,1985,1.7
5862,Tanzania,1986,1.81
5863,Tanzania,1987,1.82
5864,Tanzania,1988,1.42
5865,Tanzania,1989,1.68
5866,Tanzania,1990,2.04
5867,Tanzania,1991,1.67
5868,Tanzania,1992,1.46
5869,Tanzania,1993,1.34
5870,Tanzania,1994,1.21
5871,Tanzania,1995,1.38
5872,Tanzania,1996,1.4
5873,Tanzania,1997,1.39
5874,Tanzania,1998,1.12
5875,Tanzania,1999,1.44
5876,Tanzania,2000,0.46
5877,Tanzania,2001,1.71
5878,Tanzania,2002,2.51
5879,Tanzania,2003,2.75
5880,Tanzania,2004,1.95
5881,Tanzania,2005,2.88
5882,Tanzania,2006,2.07
5883,Tanzania,2007,1.1
5884,Tanzania,2008,1.0
5885,Tanzania,2009,0.55
5886,Tanzania,2010,1.14
5887,Tanzania,2011,1.04
5888,Tanzania,2012,0.99
5889,Tanzania,2013,0.97
5890,Tanzania,2014,1.66
5891,Tanzania,2015,0.85
5892,Tanzania,2016,1.11
5893,Tanzania,2017,1.18
5894,Tanzania,2018,1.09
5895,Tanzania,2019,1.5
5896,Tanzania,2020,1.29
5897,Tanzania,2021,1.0
5898,Thailand,1986,1.19
5899,Thailand,1987,1.25
5900,Thailand,1988,0.55
5901,Thailand,1989,0.73
5902,Thailand,1990,0.61
5903,Thailand,1991,0.49
5904,Thailand,1992,0.68
5905,Thailand,1993,0.62
5906,Thailand,1994,0.7
5907,Thailand,1995,0.68
5908,Thailand,1996,0.65
5909,Thailand,1997,0.69
5910,Thailand,1998,0.69
5911,Thailand,1999,0.69
5912,Thailand,2000,0.7
5913,Thailand,2001,0.7
5914,Thailand,2002,0.71
5915,Thailand,2003,0.74
5916,Thailand,2004,0.76
5917,Thailand,2005,0.78
5918,Thailand,2006,0.79
5919,Thailand,2007,0.81
5920,Thailand,2008,0.82
5921,Thailand,2009,0.85
5922,Thailand,2010,0.88
5923,Thailand,2011,0.91
5924,Thailand,2012,0.87
5925,Thailand,2013,1.25
5926,Thailand,2014,1.08
5927,Thailand,2015,1.0
5928,Thailand,2016,1.04
5929,Thailand,2017,1.07
5930,Thailand,2018,1.03
5931,Thailand,2019,1.06
5932,Thailand,2020,1.07
5933,Thailand,2021,1.06
5934,Tunisia,1961,0.55
5935,Tunisia,1962,0.8
5936,Tunisia,1963,0.8
5937,Tunisia,1964,0.77
5938,Tunisia,1965,0.8
5939,Tunisia,1966,0.81
5940,Tunisia,1967,0.73
5941,Tunisia,1968,0.8
5942,Tunisia,1969,0.69
5943,Tunisia,1970,0.58
5944,Tunisia,1971,0.78
5945,Tunisia,1972,1.02
5946,Tunisia,1973,0.94
5947,Tunisia,1974,0.9
5948,Tunisia,1975,0.98
5949,Tunisia,1976,0.81
5950,Tunisia,1977,0.79
5951,Tunisia,1978,0.79
5952,Tunisia,1979,0.66
5953,Tunisia,1980,1.02
5954,Tunisia,1981,1.23
5955,Tunisia,1982,1.28
5956,Tunisia,1983,0.66
5957,Tunisia,1984,0.79
5958,Tunisia,1985,1.34
5959,Tunisia,1986,1.17
5960,Tunisia,1987,1.4
5961,Tunisia,1988,1.25
5962,Tunisia,1989,0.75
5963,Tunisia,1990,1.27
5964,Tunisia,1991,1.7
5965,Tunisia,1992,1.7
5966,Tunisia,1993,1.37
5967,Tunisia,1994,1.07
5968,Tunisia,1995,1.28
5969,Tunisia,1996,1.62
5970,Tunisia,1997,1.11
5971,Tunisia,1998,1.42
5972,Tunisia,1999,1.42
5973,Tunisia,2000,1.17
5974,Tunisia,2001,2.0
5975,Tunisia,2002,1.41
5976,Tunisia,2003,2.14
5977,Tunisia,2004,1.66
5978,Tunisia,2005,1.69
5979,Tunisia,2006,1.49
5980,Tunisia,2007,1.88
5981,Tunisia,2008,1.72
5982,Tunisia,2009,2.1
5983,Tunisia,2010,1.89
5984,Tunisia,2011,2.08
5985,Tunisia,2012,2.02
5986,Tunisia,2013,1.46
5987,Tunisia,2014,2.09
5988,Tunisia,2015,1.4
5989,Tunisia,2016,1.82
5990,Tunisia,2017,1.64
5991,Tunisia,2018,1.73
5992,Tunisia,2019,2.26
5993,Tunisia,2020,1.72
5994,Tunisia,2021,1.95
5995,Turkey,1961,0.91
5996,Turkey,1962,1.08
5997,Turkey,1963,1.27
5998,Turkey,1964,1.05
5999,Turkey,1965,1.07
6000,Turkey,1966,1.2
6001,Turkey,1967,1.25
6002,Turkey,1968,1.15
6003,Turkey,1969,1.23
6004,Turkey,1970,1.17
6005,Turkey,1971,1.55
6006,Turkey,1972,1.41
6007,Turkey,1973,1.19
6008,Turkey,1974,1.26
6009,Turkey,1975,1.59
6010,Turkey,1976,1.79
6011,Turkey,1977,1.79
6012,Turkey,1978,1.8
6013,Turkey,1979,1.87
6014,Turkey,1980,1.85
6015,Turkey,1981,1.84
6016,Turkey,1982,1.94
6017,Turkey,1983,1.78
6018,Turkey,1984,1.92
6019,Turkey,1985,1.84
6020,Turkey,1986,2.03
6021,Turkey,1987,2.03
6022,Turkey,1988,2.19
6023,Turkey,1989,1.76
6024,Turkey,1990,2.12
6025,Turkey,1991,2.13
6026,Turkey,1992,2.04
6027,Turkey,1993,2.16
6028,Turkey,1994,1.8
6029,Turkey,1995,1.93
6030,Turkey,1996,1.99
6031,Turkey,1997,2.02
6032,Turkey,1998,2.26
6033,Turkey,1999,1.94
6034,Turkey,2000,2.29
6035,Turkey,2001,2.08
6036,Turkey,2002,2.1
6037,Turkey,2003,2.1
6038,Turkey,2004,2.27
6039,Turkey,2005,2.33
6040,Turkey,2006,2.36
6041,Turkey,2007,2.17
6042,Turkey,2008,2.35
6043,Turkey,2009,2.57
6044,Turkey,2010,2.44
6045,Turkey,2011,2.7
6046,Turkey,2012,2.67
6047,Turkey,2013,2.85
6048,Turkey,2014,2.43
6049,Turkey,2015,2.88
6050,Turkey,2016,2.71
6051,Turkey,2017,2.81
6052,Turkey,2018,2.74
6053,Turkey,2019,2.78
6054,Turkey,2020,2.96
6055,Turkey,2021,2.66
6056,Turkmenistan,1992,1.91
6057,Turkmenistan,1993,1.96
6058,Turkmenistan,1994,2.58
6059,Turkmenistan,1995,1.59
6060,Turkmenistan,1996,0.78
6061,Turkmenistan,1997,1.43
6062,Turkmenistan,1998,2.49
6063,Turkmenistan,1999,2.51
6064,Turkmenistan,2000,2.41
6065,Turkmenistan,2001,2.51
6066,Turkmenistan,2002,3.19
6067,Turkmenistan,2003,2.93
6068,Turkmenistan,2004,3.17
6069,Turkmenistan,2005,3.15
6070,Turkmenistan,2006,3.52
6071,Turkmenistan,2007,1.3
6072,Turkmenistan,2008,1.1
6073,Turkmenistan,2009,1.6
6074,Turkmenistan,2010,1.7
6075,Turkmenistan,2011,1.36
6076,Turkmenistan,2012,1.26
6077,Turkmenistan,2013,1.2
6078,Turkmenistan,2014,1.26
6079,Turkmenistan,2015,1.22
6080,Turkmenistan,2016,1.48
6081,Turkmenistan,2017,1.11
6082,Turkmenistan,2018,1.6
6083,Turkmenistan,2019,2.17
6084,Turkmenistan,2020,2.14
6085,Turkmenistan,2021,1.99
6086,USSR,1961,0.99
6087,USSR,1962,0.99
6088,USSR,1963,0.72
6089,USSR,1964,1.03
6090,USSR,1965,0.8
6091,USSR,1966,1.35
6092,USSR,1967,1.09
6093,USSR,1968,1.31
6094,USSR,1969,1.15
6095,USSR,1970,1.44
6096,USSR,1971,1.45
6097,USSR,1972,1.38
6098,USSR,1973,1.63
6099,USSR,1974,1.32
6100,USSR,1975,1.0
6101,USSR,1976,1.53
6102,USSR,1977,1.4
6103,USSR,1978,1.81
6104,USSR,1979,1.47
6105,USSR,1980,1.51
6106,USSR,1981,1.29
6107,USSR,1982,1.39
6108,USSR,1983,1.45
6109,USSR,1984,1.27
6110,USSR,1985,1.46
6111,USSR,1986,1.78
6112,USSR,1987,1.66
6113,USSR,1988,1.64
6114,USSR,1989,1.83
6115,USSR,1990,2.11
6116,USSR,1991,1.57
6117,Uganda,1966,2.73
6118,Uganda,1967,2.73
6119,Uganda,1968,1.67
6120,Uganda,1969,1.67
6121,Uganda,1970,1.98
6122,Uganda,1971,1.75
6123,Uganda,1972,2.3
6124,Uganda,1973,2.3
6125,Uganda,1974,2.0
6126,Uganda,1975,2.33
6127,Uganda,1976,2.41
6128,Uganda,1977,2.07
6129,Uganda,1978,2.11
6130,Uganda,1979,1.67
6131,Uganda,1980,2.12
6132,Uganda,1981,2.0
6133,Uganda,1982,2.0
6134,Uganda,1983,2.4
6135,Uganda,1984,1.75
6136,Uganda,1985,2.0
6137,Uganda,1986,1.55
6138,Uganda,1987,2.16
6139,Uganda,1988,2.17
6140,Uganda,1989,2.2
6141,Uganda,1990,2.0
6142,Uganda,1991,1.8
6143,Uganda,1992,1.76
6144,Uganda,1993,1.8
6145,Uganda,1994,1.8
6146,Uganda,1995,1.8
6147,Uganda,1996,1.8
6148,Uganda,1997,1.8
6149,Uganda,1998,1.8
6150,Uganda,1999,1.83
6151,Uganda,2000,1.71
6152,Uganda,2001,1.75
6153,Uganda,2002,1.75
6154,Uganda,2003,1.67
6155,Uganda,2004,1.67
6156,Uganda,2005,1.67
6157,Uganda,2006,1.8
6158,Uganda,2007,1.73
6159,Uganda,2008,1.73
6160,Uganda,2009,1.67
6161,Uganda,2010,1.67
6162,Uganda,2011,1.77
6163,Uganda,2012,1.43
6164,Uganda,2013,1.43
6165,Uganda,2014,1.58
6166,Uganda,2015,1.6
6167,Uganda,2016,1.58
6168,Uganda,2017,1.56
6169,Uganda,2018,1.56
6170,Uganda,2019,1.56
6171,Uganda,2020,1.55
6172,Uganda,2021,1.54
6173,Ukraine,1992,3.09
6174,Ukraine,1993,3.8
6175,Ukraine,1994,3.07
6176,Ukraine,1995,2.97
6177,Ukraine,1996,2.3
6178,Ukraine,1997,2.83
6179,Ukraine,1998,2.65
6180,Ukraine,1999,2.29
6181,Ukraine,2000,1.98
6182,Ukraine,2001,3.1
6183,Ukraine,2002,3.05
6184,Ukraine,2003,2.94
6185,Ukraine,2004,3.17
6186,Ukraine,2005,2.85
6187,Ukraine,2006,2.53
6188,Ukraine,2007,2.34
6189,Ukraine,2008,3.67
6190,Ukraine,2009,3.09
6191,Ukraine,2010,2.68
6192,Ukraine,2011,3.35
6193,Ukraine,2012,2.8
6194,Ukraine,2013,3.39
6195,Ukraine,2014,4.01
6196,Ukraine,2015,3.88
6197,Ukraine,2016,4.21
6198,Ukraine,2017,4.11
6199,Ukraine,2018,3.72
6200,Ukraine,2019,4.16
6201,Ukraine,2020,3.79
6202,Ukraine,2021,4.53
6203,United Arab Emirates,1977,1.17
6204,United Arab Emirates,1978,1.47
6205,United Arab Emirates,1979,2.24
6206,United Arab Emirates,1980,2.41
6207,United Arab Emirates,1981,2.02
6208,United Arab Emirates,1982,2.0
6209,United Arab Emirates,1983,1.42
6210,United Arab Emirates,1984,1.61
6211,United Arab Emirates,1985,1.34
6212,United Arab Emirates,1986,1.19
6213,United Arab Emirates,1987,1.11
6214,United Arab Emirates,1988,0.81
6215,United Arab Emirates,1989,1.92
6216,United Arab Emirates,1990,2.22
6217,United Arab Emirates,1991,1.59
6218,United Arab Emirates,1992,2.32
6219,United Arab Emirates,1993,0.86
6220,United Arab Emirates,1994,1.86
6221,United Arab Emirates,1995,1.74
6222,United Arab Emirates,1996,1.19
6223,United Arab Emirates,1997,5.14
6224,United Arab Emirates,1998,7.2
6225,United Arab Emirates,1999,4.16
6226,United Arab Emirates,2000,6.5
6227,United Arab Emirates,2001,3.53
6228,United Arab Emirates,2002,3.41
6229,United Arab Emirates,2003,2.5
6230,United Arab Emirates,2004,2.0
6231,United Arab Emirates,2005,2.0
6232,United Arab Emirates,2006,2.6
6233,United Arab Emirates,2007,3.0
6234,United Arab Emirates,2008,3.0
6235,United Kingdom,1275,0.56
6236,United Kingdom,1305,0.52
6237,United Kingdom,1355,0.43
6238,United Kingdom,1405,0.43
6239,United Kingdom,1455,0.34
6240,United Kingdom,1555,0.67
6241,United Kingdom,1605,0.74
6242,United Kingdom,1655,0.91
6243,United Kingdom,1705,0.95
6244,United Kingdom,1755,1.05
6245,United Kingdom,1805,1.26
6246,United Kingdom,1850,0.99
6247,United Kingdom,1855,1.76
6248,United Kingdom,1865,1.98
6249,United Kingdom,1887,2.06
6250,United Kingdom,1911,2.12
6251,United Kingdom,1912,2.17
6252,United Kingdom,1932,2.23
6253,United Kingdom,1934,2.15
6254,United Kingdom,1944,2.56
6255,United Kingdom,1950,2.72
6256,United Kingdom,1961,3.54
6257,United Kingdom,1962,4.35
6258,United Kingdom,1963,3.91
6259,United Kingdom,1964,4.25
6260,United Kingdom,1965,4.07
6261,United Kingdom,1966,3.84
6262,United Kingdom,1967,4.18
6263,United Kingdom,1968,3.55
6264,United Kingdom,1969,4.04
6265,United Kingdom,1970,4.19
6266,United Kingdom,1971,4.39
6267,United Kingdom,1972,4.24
6268,United Kingdom,1973,4.37
6269,United Kingdom,1974,4.97
6270,United Kingdom,1975,4.33
6271,United Kingdom,1976,3.85
6272,United Kingdom,1977,4.9
6273,United Kingdom,1978,5.25
6274,United Kingdom,1979,5.23
6275,United Kingdom,1980,5.88
6276,United Kingdom,1981,5.84
6277,United Kingdom,1982,6.21
6278,United Kingdom,1983,6.37
6279,United Kingdom,1984,7.72
6280,United Kingdom,1985,6.33
6281,United Kingdom,1986,6.97
6282,United Kingdom,1987,5.99
6283,United Kingdom,1988,6.21
6284,United Kingdom,1989,6.74
6285,United Kingdom,1990,6.97
6286,United Kingdom,1991,7.25
6287,United Kingdom,1992,6.82
6288,United Kingdom,1993,7.33
6289,United Kingdom,1994,7.35
6290,United Kingdom,1995,7.7
6291,United Kingdom,1996,8.13
6292,United Kingdom,1997,7.38
6293,United Kingdom,1998,7.55
6294,United Kingdom,1999,8.05
6295,United Kingdom,2000,8.01
6296,United Kingdom,2001,7.08
6297,United Kingdom,2002,8.0
6298,United Kingdom,2003,7.78
6299,United Kingdom,2004,7.78
6300,United Kingdom,2005,7.96
6301,United Kingdom,2006,8.04
6302,United Kingdom,2007,7.22
6303,United Kingdom,2008,8.28
6304,United Kingdom,2009,7.93
6305,United Kingdom,2010,7.67
6306,United Kingdom,2011,7.75
6307,United Kingdom,2012,6.66
6308,United Kingdom,2013,7.38
6309,United Kingdom,2014,8.58
6310,United Kingdom,2015,8.98
6311,United Kingdom,2016,7.89
6312,United Kingdom,2017,8.28
6313,United Kingdom,2018,7.75
6314,United Kingdom,2019,8.93
6315,United Kingdom,2020,6.96
6316,United Kingdom,2021,7.81
6317,United States,1961,1.61
6318,United States,1962,1.68
6319,United States,1963,1.69
6320,United States,1964,1.73
6321,United States,1965,1.79
6322,United States,1966,1.77
6323,United States,1967,1.74
6324,United States,1968,1.91
6325,United States,1969,2.06
6326,United States,1970,2.09
6327,United States,1971,2.28
6328,United States,1972,2.2
6329,United States,1973,2.12
6330,United States,1974,1.83
6331,United States,1975,2.06
6332,United States,1976,2.04
6333,United States,1977,2.06
6334,United States,1978,2.11
6335,United States,1979,2.3
6336,United States,1980,2.25
6337,United States,1981,2.32
6338,United States,1982,2.39
6339,United States,1983,2.65
6340,United States,1984,2.61
6341,United States,1985,2.52
6342,United States,1986,2.32
6343,United States,1987,2.53
6344,United States,1988,2.29
6345,United States,1989,2.2
6346,United States,1990,2.66
6347,United States,1991,2.3
6348,United States,1992,2.64
6349,United States,1993,2.57
6350,United States,1994,2.53
6351,United States,1995,2.41
6352,United States,1996,2.44
6353,United States,1997,2.66
6354,United States,1998,2.9
6355,United States,1999,2.87
6356,United States,2000,2.82
6357,United States,2001,2.7
6358,United States,2002,2.36
6359,United States,2003,2.97
6360,United States,2004,2.9
6361,United States,2005,2.82
6362,United States,2006,2.6
6363,United States,2007,2.7
6364,United States,2008,3.02
6365,United States,2009,2.99
6366,United States,2010,3.12
6367,United States,2011,2.94
6368,United States,2012,3.12
6369,United States,2013,3.17
6370,United States,2014,2.94
6371,United States,2015,2.93
6372,United States,2016,3.54
6373,United States,2017,3.12
6374,United States,2018,3.2
6375,United States,2019,3.47
6376,United States,2020,3.34
6377,United States,2021,2.98
6378,Uruguay,1961,0.85
6379,Uruguay,1962,1.13
6380,Uruguay,1963,0.67
6381,Uruguay,1964,1.23
6382,Uruguay,1965,1.13
6383,Uruguay,1966,0.87
6384,Uruguay,1967,0.65
6385,Uruguay,1968,0.88
6386,Uruguay,1969,0.99
6387,Uruguay,1970,1.15
6388,Uruguay,1971,0.89
6389,Uruguay,1972,1.01
6390,Uruguay,1973,1.05
6391,Uruguay,1974,1.23
6392,Uruguay,1975,1.0
6393,Uruguay,1976,0.99
6394,Uruguay,1977,0.54
6395,Uruguay,1978,0.8
6396,Uruguay,1979,1.36
6397,Uruguay,1980,1.35
6398,Uruguay,1981,1.31
6399,Uruguay,1982,1.52
6400,Uruguay,1983,1.66
6401,Uruguay,1984,1.54
6402,Uruguay,1985,1.16
6403,Uruguay,1986,1.24
6404,Uruguay,1987,1.84
6405,Uruguay,1988,2.34
6406,Uruguay,1989,2.39
6407,Uruguay,1990,1.85
6408,Uruguay,1991,1.61
6409,Uruguay,1992,2.3
6410,Uruguay,1993,1.6
6411,Uruguay,1994,2.57
6412,Uruguay,1995,2.34
6413,Uruguay,1996,2.6
6414,Uruguay,1997,1.98
6415,Uruguay,1998,2.89
6416,Uruguay,1999,1.95
6417,Uruguay,2000,2.53
6418,Uruguay,2001,1.15
6419,Uruguay,2002,2.0
6420,Uruguay,2003,1.5
6421,Uruguay,2004,2.77
6422,Uruguay,2005,2.97
6423,Uruguay,2006,2.96
6424,Uruguay,2007,3.16
6425,Uruguay,2008,2.84
6426,Uruguay,2009,2.86
6427,Uruguay,2010,3.36
6428,Uruguay,2011,3.22
6429,Uruguay,2012,3.4
6430,Uruguay,2013,2.18
6431,Uruguay,2014,3.32
6432,Uruguay,2015,2.7
6433,Uruguay,2016,3.61
6434,Uruguay,2017,3.52
6435,Uruguay,2018,2.28
